v_primary_V,v_secondary_V,i_load_A,temp_oil_C,temp_winding_C,temp_ambient_C,oil_level_pct,v_ratio_dev_pct,load_pct,delta_temp_C,apparent_power_VA,fault_label,fault_name
231.32,12.39,3.19,53.2,64.81,31.64,36.03,2.673,15.95,11.6,39.53,2,Low_Oil_Level
250.0,13.35,2.876,45.15,68.16,34.77,81.55,4.56,14.38,23.01,38.39,4,Voltage_Fault
216.21,8.33,7.57,46.77,72.37,35.29,88.52,26.162,37.85,25.6,63.05,3,Overcurrent_Short_Circuit
200.74,10.37,3.184,45.08,62.74,31.55,83.93,1.034,15.92,17.66,33.0,4,Voltage_Fault
212.03,7.95,10.079,59.53,81.04,33.5,88.08,28.115,50.4,21.51,80.15,3,Overcurrent_Short_Circuit
230.95,11.4,3.002,50.66,72.66,33.62,42.2,5.419,15.01,21.99,34.21,2,Low_Oil_Level
232.12,11.9,2.901,53.8,73.42,32.07,51.12,1.704,14.51,19.62,34.54,2,Low_Oil_Level
250.0,14.13,2.826,39.77,59.08,34.71,86.08,2.866,14.13,19.31,39.94,4,Voltage_Fault
222.74,10.45,10.669,61.07,76.77,27.34,84.95,10.074,53.35,15.7,111.5,3,Overcurrent_Short_Circuit
226.26,9.91,8.68,51.49,88.91,33.86,87.76,16.054,43.4,37.42,86.02,3,Overcurrent_Short_Circuit
230.77,11.45,3.13,58.99,63.98,30.72,48.06,4.897,15.65,4.99,35.84,2,Low_Oil_Level
231.94,11.69,2.77,36.67,51.4,31.56,83.35,3.425,13.85,14.73,32.38,0,Normal
226.04,12.6,2.776,41.78,56.3,32.26,80.23,6.874,13.88,14.52,34.98,0,Normal
189.78,9.48,2.968,38.39,69.65,34.56,87.21,4.284,14.84,31.26,28.13,4,Voltage_Fault
220.26,9.04,12.115,58.04,99.93,31.14,88.34,21.299,60.58,41.89,109.57,3,Overcurrent_Short_Circuit
229.52,12.33,2.822,39.81,54.75,33.0,82.31,2.987,14.11,14.94,34.8,0,Normal
219.65,10.38,7.881,52.02,73.47,30.47,86.66,9.404,39.41,21.44,81.82,3,Overcurrent_Short_Circuit
250.0,13.42,3.086,45.95,55.08,32.66,85.25,1.684,15.43,9.13,41.42,4,Voltage_Fault
232.93,12.1,6.59,54.98,77.11,36.96,89.8,0.435,32.95,22.13,79.74,1,Overheating
225.96,12.48,5.056,71.48,76.3,31.88,82.2,5.835,25.28,4.82,63.08,1,Overheating
219.32,8.67,9.915,58.11,89.57,33.45,84.33,24.242,49.58,31.46,85.95,3,Overcurrent_Short_Circuit
229.1,11.92,3.089,43.16,73.3,34.38,45.71,0.313,15.45,30.14,36.81,2,Low_Oil_Level
228.96,11.63,3.094,55.22,60.15,27.96,47.54,2.636,15.47,4.92,35.99,2,Low_Oil_Level
245.38,14.22,2.97,44.58,62.97,34.7,89.18,11.069,14.85,18.39,42.23,4,Voltage_Fault
232.45,11.36,6.96,60.37,76.57,32.68,81.84,6.353,34.8,16.2,79.05,1,Overheating
217.55,10.11,10.554,55.16,80.63,32.74,90.93,10.902,52.77,25.48,106.73,3,Overcurrent_Short_Circuit
230.73,11.96,6.033,55.4,101.32,33.43,80.3,0.643,30.16,45.92,72.16,1,Overheating
250.0,13.31,3.018,40.16,54.29,31.67,86.22,4.347,15.09,14.13,40.16,4,Voltage_Fault
250.0,13.98,3.023,41.46,58.7,34.02,84.14,2.148,15.12,17.24,42.27,4,Voltage_Fault
224.58,8.52,10.379,58.68,78.39,34.55,84.89,27.278,51.9,19.71,88.44,3,Overcurrent_Short_Circuit
227.62,11.87,6.828,52.66,90.9,36.37,83.76,0.025,34.14,38.24,81.07,1,Overheating
232.3,12.23,3.062,56.41,75.61,35.58,48.83,0.87,15.31,19.2,37.43,2,Low_Oil_Level
224.08,12.42,6.615,58.27,94.22,32.23,81.07,6.272,33.07,35.95,82.19,1,Overheating
227.89,12.19,3.302,39.25,57.67,32.15,78.34,2.529,16.51,18.41,40.25,0,Normal
231.38,12.15,2.967,56.52,66.24,33.25,41.58,0.672,14.83,9.72,36.06,2,Low_Oil_Level
250.0,13.22,2.631,41.39,63.84,30.95,84.24,5.907,13.15,22.44,34.77,4,Voltage_Fault
226.89,12.62,2.958,44.45,51.78,31.68,87.99,6.596,14.79,7.33,37.33,0,Normal
229.66,11.83,3.13,42.53,52.68,27.08,81.38,1.307,15.65,10.15,37.02,0,Normal
250.0,13.65,3.031,46.05,56.87,34.26,90.74,1.6,15.16,10.82,41.39,4,Voltage_Fault
191.3,9.61,3.17,45.81,72.8,30.96,85.02,3.676,15.85,26.98,30.48,4,Voltage_Fault
229.77,12.03,2.952,38.05,53.06,30.96,83.86,0.361,14.76,15.01,35.52,0,Normal
175.74,9.88,2.866,43.56,72.63,32.86,81.67,7.749,14.33,29.06,28.31,4,Voltage_Fault
250.0,13.82,3.036,42.84,59.3,27.43,85.2,2.973,15.18,16.46,41.95,4,Voltage_Fault
231.63,12.13,2.996,54.44,59.39,30.64,46.27,0.395,14.98,4.96,36.34,2,Low_Oil_Level
215.82,8.12,11.425,61.22,80.37,33.43,82.03,27.883,57.12,19.15,92.77,3,Overcurrent_Short_Circuit
190.83,9.96,2.998,39.15,51.9,28.81,85.04,0.058,14.99,12.75,29.86,4,Voltage_Fault
223.35,12.48,3.135,49.01,73.21,36.16,54.84,7.112,15.68,24.2,39.13,2,Low_Oil_Level
227.23,11.92,2.943,47.07,70.49,30.84,37.1,0.554,14.72,23.42,35.08,2,Low_Oil_Level
231.11,12.21,2.993,40.33,53.43,31.82,87.84,1.255,14.97,13.1,36.54,0,Normal
232.33,12.2,4.493,60.1,77.91,30.02,84.61,0.644,22.47,17.81,54.82,1,Overheating
208.1,9.63,9.103,46.63,94.01,31.49,82.12,11.268,45.51,47.38,87.69,3,Overcurrent_Short_Circuit
226.16,11.95,3.069,43.56,56.98,29.52,83.82,1.268,15.35,13.42,36.68,0,Normal
234.27,12.05,3.132,49.36,74.61,30.52,38.42,1.416,15.66,25.25,37.74,2,Low_Oil_Level
235.91,11.77,2.75,55.41,77.56,29.72,50.32,4.338,13.75,22.15,32.38,2,Low_Oil_Level
229.75,12.48,3.281,50.75,69.25,30.19,44.39,4.089,16.4,18.5,40.93,2,Low_Oil_Level
250.0,13.23,3.077,42.51,50.27,33.75,88.73,4.918,15.39,7.76,40.71,4,Voltage_Fault
230.84,12.18,5.255,66.54,91.1,34.08,89.75,1.16,26.27,24.56,64.02,1,Overheating
227.51,12.44,2.802,40.4,54.72,31.65,89.27,4.83,14.01,14.32,34.86,0,Normal
233.48,11.92,2.955,41.22,64.27,34.36,42.06,2.115,14.77,23.05,35.23,2,Low_Oil_Level
227.91,12.01,3.156,58.58,75.8,29.74,39.74,1.039,15.78,17.22,37.92,2,Low_Oil_Level
217.95,8.64,10.882,53.44,74.21,33.02,85.94,24.014,54.41,20.77,94.03,3,Overcurrent_Short_Circuit
235.04,11.91,4.876,63.33,88.0,34.9,85.19,2.906,24.38,24.66,58.06,1,Overheating
250.0,13.35,2.748,38.84,56.02,31.29,82.54,3.356,13.74,17.18,36.68,4,Voltage_Fault
226.65,11.96,3.086,53.17,77.3,30.67,33.14,1.168,15.43,24.13,36.92,2,Low_Oil_Level
227.01,11.79,3.034,51.72,70.47,34.11,34.01,0.472,15.17,18.75,35.77,2,Low_Oil_Level
221.44,8.47,8.674,64.17,80.31,28.32,82.77,26.721,43.37,16.14,73.44,3,Overcurrent_Short_Circuit
233.02,12.42,3.163,47.71,69.29,29.76,45.31,2.185,15.82,21.58,39.29,2,Low_Oil_Level
235.31,11.95,3.068,45.91,53.99,31.8,85.85,2.687,15.34,8.08,36.66,0,Normal
246.11,13.35,3.294,38.36,58.26,32.65,84.05,3.946,16.47,19.91,43.96,4,Voltage_Fault
219.8,7.68,7.968,51.0,96.09,29.8,84.67,33.053,39.84,45.09,61.17,3,Overcurrent_Short_Circuit
235.27,12.32,3.175,41.77,50.66,29.02,82.53,0.383,15.88,8.89,39.13,0,Normal
225.79,11.66,2.961,40.93,55.83,31.83,85.63,1.048,14.8,14.9,34.51,0,Normal
250.0,13.68,3.071,39.25,64.29,32.9,87.82,3.191,15.36,25.04,42.02,4,Voltage_Fault
230.03,12.18,2.962,48.36,73.75,30.73,43.51,1.482,14.81,25.39,36.08,2,Low_Oil_Level
233.2,11.7,2.711,38.45,53.88,31.34,83.37,3.805,13.55,15.43,31.73,0,Normal
229.45,11.95,6.14,58.78,88.77,33.71,77.73,0.184,30.7,29.99,73.37,1,Overheating
229.06,12.03,5.941,66.94,79.73,30.29,83.93,0.642,29.71,12.79,71.46,1,Overheating
231.08,11.79,3.046,53.93,62.42,33.42,40.54,2.21,15.23,8.49,35.91,2,Low_Oil_Level
225.8,12.12,5.106,66.83,81.0,29.22,79.31,2.892,25.53,14.17,61.9,1,Overheating
234.31,12.15,4.743,58.05,82.23,33.37,86.21,0.588,23.72,24.18,57.64,1,Overheating
233.58,11.46,6.612,64.13,81.09,32.06,80.46,6.003,33.06,16.96,75.74,1,Overheating
189.83,10.42,3.083,37.98,59.77,31.95,90.16,5.201,15.42,21.79,32.13,4,Voltage_Fault
233.71,11.8,3.01,40.79,58.77,32.78,80.7,3.205,15.05,17.98,35.53,0,Normal
229.6,12.4,2.979,47.38,68.65,30.73,38.38,3.486,14.89,21.28,36.92,2,Low_Oil_Level
228.53,11.63,2.909,36.47,51.59,33.68,82.81,2.463,14.54,15.12,33.83,0,Normal
250.0,13.39,2.655,39.57,68.42,31.39,84.51,0.476,13.28,28.85,35.56,4,Voltage_Fault
230.95,11.69,3.135,53.91,66.85,33.36,48.85,2.994,15.68,12.94,36.65,2,Low_Oil_Level
228.49,12.13,6.315,55.19,82.63,26.08,85.48,1.739,31.57,27.44,76.59,1,Overheating
232.19,11.7,3.081,51.3,77.34,38.65,43.4,3.378,15.41,26.04,36.06,2,Low_Oil_Level
175.65,9.41,3.178,47.07,66.15,29.94,82.72,2.725,15.89,19.08,29.92,4,Voltage_Fault
225.61,11.77,2.973,51.66,59.95,32.9,26.05,0.031,14.86,8.29,35.0,2,Low_Oil_Level
227.1,11.81,3.11,51.46,56.15,36.98,84.17,0.309,15.55,4.69,36.73,0,Normal
229.68,12.23,2.913,45.27,50.37,30.43,81.45,2.026,14.56,5.11,35.61,0,Normal
174.7,8.65,2.98,44.48,61.56,31.73,83.2,5.116,14.9,17.08,25.77,4,Voltage_Fault
229.53,12.4,6.176,63.97,92.72,33.82,83.89,3.547,30.88,28.74,76.58,1,Overheating
225.75,12.07,5.548,63.06,104.25,33.63,80.78,2.486,27.74,41.19,66.97,1,Overheating
172.91,8.83,2.935,36.6,62.34,30.98,87.18,2.09,14.68,25.74,25.93,4,Voltage_Fault
231.33,11.92,3.092,41.54,53.07,31.58,82.91,1.22,15.46,11.52,36.86,0,Normal
234.37,11.66,3.296,50.23,65.22,37.86,36.06,4.642,16.48,15.0,38.43,2,Low_Oil_Level
235.01,12.42,2.967,41.45,55.51,30.6,90.39,1.325,14.84,14.06,36.86,0,Normal
226.92,11.96,2.839,51.79,61.52,30.01,39.65,1.036,14.19,9.73,33.96,2,Low_Oil_Level
225.83,11.84,4.455,70.21,82.97,28.94,88.25,0.455,22.28,12.77,52.73,1,Overheating
223.87,12.17,2.901,61.18,64.92,36.02,31.47,4.194,14.5,3.75,35.3,2,Low_Oil_Level
194.31,9.99,3.178,39.89,56.73,30.7,79.28,1.496,15.89,16.84,31.74,4,Voltage_Fault
223.95,8.97,9.156,63.98,92.48,32.32,87.24,23.269,45.78,28.5,82.09,3,Overcurrent_Short_Circuit
215.6,8.91,9.179,62.77,72.24,31.91,89.25,20.794,45.9,9.47,81.78,3,Overcurrent_Short_Circuit
187.61,9.43,2.772,42.35,60.31,33.86,83.85,3.64,13.86,17.96,26.14,4,Voltage_Fault
221.2,8.76,11.262,56.8,89.03,28.24,85.18,24.074,56.31,32.23,98.68,3,Overcurrent_Short_Circuit
230.42,12.52,5.492,57.44,98.24,32.34,84.35,4.153,27.46,40.79,68.77,1,Overheating
228.27,11.77,3.155,42.42,57.34,26.56,87.26,1.14,15.78,14.92,37.15,0,Normal
233.31,12.66,3.007,46.18,64.86,31.72,33.01,4.024,15.04,18.67,38.08,2,Low_Oil_Level
215.56,9.32,9.488,53.55,85.86,30.73,85.4,17.157,47.44,32.31,88.41,3,Overcurrent_Short_Circuit
227.0,7.59,9.633,64.72,81.19,34.81,80.39,35.886,48.17,16.47,73.15,3,Overcurrent_Short_Circuit
231.48,11.69,2.835,44.48,57.12,30.64,86.31,3.191,14.18,12.64,33.15,0,Normal
231.59,12.5,2.967,44.64,47.72,35.06,79.75,3.438,14.84,3.08,37.09,0,Normal
232.91,11.99,3.045,44.28,60.68,30.24,85.28,1.34,15.23,16.4,36.51,0,Normal
227.23,9.33,8.492,59.13,87.31,36.73,89.19,21.312,42.46,28.18,79.22,3,Overcurrent_Short_Circuit
224.85,11.93,6.69,61.98,93.59,29.8,80.69,1.718,33.45,31.61,79.83,1,Overheating
232.11,12.09,3.051,47.12,68.28,37.69,56.57,0.174,15.25,21.16,36.88,2,Low_Oil_Level
250.0,12.37,2.669,46.72,64.07,31.4,84.01,8.612,13.34,17.36,33.01,4,Voltage_Fault
226.55,12.08,3.257,57.22,69.76,31.76,54.35,2.236,16.29,12.54,39.36,2,Low_Oil_Level
229.99,11.45,3.055,53.08,62.19,30.33,42.19,4.569,15.27,9.11,34.98,2,Low_Oil_Level
229.36,12.06,6.707,66.44,99.72,33.62,81.56,0.801,33.54,33.28,80.9,1,Overheating
226.19,11.61,6.246,60.37,98.55,34.54,79.49,1.601,31.23,38.18,72.53,1,Overheating
228.11,12.14,5.612,52.38,93.18,34.73,80.06,1.99,28.06,40.8,68.12,1,Overheating
234.45,11.5,2.76,46.54,69.68,31.24,46.11,6.018,13.8,23.14,31.73,2,Low_Oil_Level
219.14,8.61,7.688,62.64,67.76,36.26,86.07,24.724,38.44,5.12,66.17,3,Overcurrent_Short_Circuit
230.56,11.83,2.857,38.24,53.61,35.01,85.16,1.623,14.28,15.38,33.81,0,Normal
220.48,11.13,8.493,57.75,87.68,32.04,80.68,3.279,42.47,29.93,94.5,3,Overcurrent_Short_Circuit
214.33,8.48,9.419,64.8,81.49,25.62,77.14,24.188,47.09,16.69,79.85,3,Overcurrent_Short_Circuit
230.3,12.55,6.331,60.04,93.34,32.92,80.24,4.446,31.66,33.3,79.46,1,Overheating
228.33,11.4,5.758,55.45,78.28,27.61,82.26,4.342,28.79,22.83,65.62,1,Overheating
245.29,13.41,2.972,44.45,65.93,30.09,85.08,4.774,14.86,21.47,39.85,4,Voltage_Fault
227.54,11.51,3.171,39.92,47.65,32.04,80.4,3.076,15.86,7.74,36.49,0,Normal
221.48,10.73,9.523,48.11,82.58,32.45,90.27,7.187,47.61,34.47,102.13,3,Overcurrent_Short_Circuit
250.0,13.74,3.015,43.79,58.97,28.58,86.78,2.44,15.08,15.18,41.41,4,Voltage_Fault
247.72,12.95,3.093,43.86,68.19,28.77,84.35,0.21,15.46,24.33,40.05,4,Voltage_Fault
222.95,9.95,10.74,61.83,69.58,26.94,88.59,14.477,53.7,7.75,106.85,3,Overcurrent_Short_Circuit
212.0,7.49,8.078,58.65,90.23,27.8,85.08,32.3,40.39,31.59,60.49,3,Overcurrent_Short_Circuit
215.97,7.74,11.063,51.67,63.78,33.03,84.49,31.299,55.32,12.11,85.64,3,Overcurrent_Short_Circuit
213.67,9.86,7.606,49.68,87.83,31.52,89.45,11.516,38.03,38.15,75.03,3,Overcurrent_Short_Circuit
229.47,12.1,5.228,66.7,92.36,31.24,83.01,1.062,26.14,25.66,63.26,1,Overheating
210.85,6.84,10.363,62.03,73.91,31.73,86.9,37.79,51.81,11.87,70.92,3,Overcurrent_Short_Circuit
250.0,13.23,2.891,38.13,59.02,34.29,86.84,0.534,14.46,20.88,38.26,4,Voltage_Fault
230.61,11.47,4.853,72.66,82.65,31.4,80.87,4.7,24.26,9.99,55.64,1,Overheating
211.07,10.53,11.171,60.12,90.68,30.01,84.93,4.412,55.86,30.56,117.59,3,Overcurrent_Short_Circuit
216.63,6.74,8.435,59.67,84.24,31.27,88.93,40.365,42.17,24.58,56.85,3,Overcurrent_Short_Circuit
222.39,8.55,8.766,57.37,99.85,37.03,82.33,26.322,43.83,42.48,74.94,3,Overcurrent_Short_Circuit
250.0,13.44,3.287,48.88,61.85,35.4,81.56,2.779,16.44,12.98,44.18,4,Voltage_Fault
250.0,13.37,2.957,40.97,58.5,29.43,88.17,2.721,14.78,17.54,39.52,4,Voltage_Fault
235.94,12.18,3.193,48.01,68.26,33.0,35.8,1.075,15.97,20.25,38.89,2,Low_Oil_Level
226.81,11.73,5.196,68.18,84.25,33.37,77.98,0.839,25.98,16.07,60.97,1,Overheating
231.0,12.27,3.009,37.56,46.31,32.96,83.13,1.817,15.04,8.75,36.92,0,Normal
230.51,11.86,2.939,42.47,58.06,27.77,88.66,1.368,14.69,15.59,34.86,0,Normal
230.87,11.99,2.848,42.7,50.72,29.39,84.09,0.43,14.24,8.02,34.16,0,Normal
212.72,10.67,8.296,56.47,89.53,32.59,87.81,3.892,41.48,33.06,88.49,3,Overcurrent_Short_Circuit
216.35,9.43,8.467,57.85,93.08,32.02,88.33,16.472,42.33,35.24,79.83,3,Overcurrent_Short_Circuit
232.6,11.7,2.765,45.18,57.79,33.64,87.79,3.625,13.83,12.62,32.34,0,Normal
233.63,11.95,5.57,53.63,95.84,33.18,79.21,1.976,27.85,42.21,66.56,1,Overheating
229.09,11.84,2.901,56.0,73.38,33.84,35.87,0.941,14.51,17.38,34.35,2,Low_Oil_Level
231.25,7.92,9.032,56.79,79.56,31.37,81.53,34.348,45.16,22.78,71.54,3,Overcurrent_Short_Circuit
219.82,7.05,8.176,64.91,93.22,29.0,88.23,38.559,40.88,28.31,57.61,3,Overcurrent_Short_Circuit
230.27,11.93,5.495,54.84,77.89,30.43,79.72,0.709,27.47,23.05,65.55,1,Overheating
229.82,12.02,3.061,42.14,53.85,30.05,87.32,0.268,15.3,11.71,36.8,0,Normal
228.03,11.99,3.167,56.28,68.9,33.08,51.22,0.779,15.84,12.62,37.97,2,Low_Oil_Level
229.41,12.04,5.065,59.24,102.97,31.77,83.97,0.625,25.32,43.72,61.0,1,Overheating
225.71,11.89,6.877,61.85,86.19,34.49,82.31,0.941,34.38,24.35,81.74,1,Overheating
168.26,9.37,2.821,41.28,67.83,31.14,84.64,6.718,14.11,26.55,26.43,4,Voltage_Fault
229.9,11.82,2.963,39.09,47.35,32.46,86.16,1.487,14.82,8.27,35.02,0,Normal
232.58,12.08,5.775,57.16,83.88,32.82,82.72,0.422,28.87,26.72,69.78,1,Overheating
230.87,11.96,3.235,52.98,60.18,35.06,51.65,0.729,16.17,7.2,38.68,2,Low_Oil_Level
228.96,11.78,2.717,54.13,72.73,33.2,32.95,1.39,13.58,18.61,32.0,2,Low_Oil_Level
227.53,12.05,3.105,44.12,58.76,29.37,82.22,1.49,15.52,14.65,37.41,0,Normal
231.29,11.77,3.269,50.23,69.35,32.33,45.37,2.429,16.35,19.12,38.49,2,Low_Oil_Level
228.47,11.77,6.588,60.74,81.24,31.69,79.55,1.25,32.94,20.5,77.55,1,Overheating
215.23,7.47,11.18,53.16,78.47,32.49,84.3,33.436,55.9,25.32,83.57,3,Overcurrent_Short_Circuit
172.71,9.97,3.01,43.53,66.82,26.24,92.62,10.681,15.05,23.29,30.02,4,Voltage_Fault
229.62,12.22,2.909,41.09,50.22,36.9,87.08,1.976,14.55,9.13,35.54,0,Normal
230.09,12.03,3.089,57.63,72.74,30.28,34.41,0.188,15.45,15.11,37.16,2,Low_Oil_Level
247.61,13.14,2.847,46.42,64.91,27.11,87.91,1.734,14.24,18.49,37.42,4,Voltage_Fault
219.81,7.55,8.705,60.99,82.54,30.6,87.29,34.151,43.52,21.54,65.74,3,Overcurrent_Short_Circuit
249.2,13.42,2.94,44.09,69.2,29.5,88.44,3.183,14.7,25.11,39.45,4,Voltage_Fault
222.82,9.43,8.758,55.08,89.49,30.5,85.44,18.863,43.79,34.41,82.61,3,Overcurrent_Short_Circuit
226.92,9.84,8.544,56.69,87.84,37.43,84.1,16.846,42.72,31.15,84.11,3,Overcurrent_Short_Circuit
237.8,12.3,4.811,57.98,86.96,32.04,77.8,0.823,24.06,28.98,59.2,1,Overheating
202.75,9.38,3.082,44.66,63.54,33.82,82.77,11.337,15.41,18.88,28.91,4,Voltage_Fault
226.88,12.06,3.044,47.43,64.52,32.99,54.2,1.919,15.22,17.08,36.73,2,Low_Oil_Level
234.47,11.85,2.849,58.72,72.5,34.78,41.27,3.171,14.25,13.78,33.75,2,Low_Oil_Level
218.17,8.96,7.448,56.97,92.53,25.59,87.54,21.244,37.24,35.55,66.77,3,Overcurrent_Short_Circuit
206.49,8.65,2.708,44.28,59.21,35.0,82.74,19.744,13.54,14.93,23.41,4,Voltage_Fault
199.1,10.28,2.845,46.78,62.05,33.48,85.5,1.032,14.23,15.27,29.25,4,Voltage_Fault
208.06,10.59,8.321,65.76,83.24,32.01,87.04,2.424,41.6,17.48,88.13,3,Overcurrent_Short_Circuit
230.71,12.32,5.451,56.98,91.15,32.42,81.2,2.329,27.26,34.17,67.14,1,Overheating
216.04,8.78,10.227,53.05,83.98,29.02,86.24,22.127,51.13,30.93,89.77,3,Overcurrent_Short_Circuit
196.45,9.93,3.083,37.32,63.64,30.19,89.35,3.107,15.41,26.32,30.62,4,Voltage_Fault
221.05,8.56,7.873,65.32,80.57,26.19,86.53,25.819,39.37,15.25,67.36,3,Overcurrent_Short_Circuit
250.0,13.09,3.149,38.23,68.57,30.19,87.84,6.413,15.75,30.34,41.21,4,Voltage_Fault
225.78,12.28,2.871,46.77,48.67,26.5,88.82,4.25,14.35,1.9,35.25,0,Normal
216.04,9.89,7.769,57.45,90.0,28.4,83.4,12.225,38.85,32.55,76.86,3,Overcurrent_Short_Circuit
193.75,8.88,3.122,45.0,66.65,34.17,81.19,12.181,15.61,21.65,27.72,4,Voltage_Fault
228.3,12.15,2.642,45.33,73.99,32.68,41.86,2.015,13.21,28.65,32.11,2,Low_Oil_Level
250.0,14.31,3.132,37.29,65.99,34.88,82.7,3.674,15.66,28.7,44.82,4,Voltage_Fault
233.09,11.74,6.727,68.73,90.13,34.16,81.08,3.468,33.64,21.41,78.97,1,Overheating
230.04,12.05,2.836,42.02,53.74,34.53,81.19,0.403,14.18,11.72,34.18,0,Normal
232.39,11.8,3.072,45.72,67.43,29.58,51.77,2.648,15.36,21.72,36.26,2,Low_Oil_Level
229.53,11.81,3.03,41.29,56.55,32.38,83.82,1.406,15.15,15.25,35.77,0,Normal
227.85,12.3,3.305,54.9,74.62,29.77,43.99,3.429,16.53,19.72,40.64,2,Low_Oil_Level
233.03,12.04,2.968,50.63,67.5,35.07,29.88,0.972,14.84,16.87,35.73,2,Low_Oil_Level
230.03,12.1,3.123,58.6,68.41,29.45,35.15,0.837,15.61,9.8,37.79,2,Low_Oil_Level
248.66,13.51,2.98,35.43,62.5,32.48,82.27,4.119,14.9,27.08,40.26,4,Voltage_Fault
218.04,7.62,7.885,53.42,73.53,32.1,88.86,33.054,39.42,20.11,60.05,3,Overcurrent_Short_Circuit
221.97,9.89,7.678,54.2,68.61,31.27,83.49,14.61,38.39,14.41,75.92,3,Overcurrent_Short_Circuit
224.42,9.09,10.17,64.08,90.4,36.49,87.86,22.399,50.85,26.32,92.41,3,Overcurrent_Short_Circuit
214.5,7.8,8.44,51.41,82.56,30.43,84.69,30.319,42.2,31.14,65.82,3,Overcurrent_Short_Circuit
228.18,11.78,3.046,51.8,67.03,33.47,51.62,1.014,15.23,15.23,35.9,2,Low_Oil_Level
227.42,11.89,5.833,67.64,91.2,31.28,85.51,0.172,29.16,23.56,69.33,1,Overheating
228.56,11.74,3.201,59.04,70.14,33.27,35.42,1.581,16.01,11.1,37.57,2,Low_Oil_Level
230.9,12.11,2.923,42.75,53.51,33.3,81.91,0.517,14.62,10.75,35.4,0,Normal
232.56,12.4,4.645,60.53,80.28,30.19,84.75,2.219,23.22,19.75,57.61,1,Overheating
226.82,11.7,4.961,55.18,89.25,32.27,82.63,1.102,24.8,34.07,58.06,1,Overheating
232.47,12.06,2.921,50.48,72.63,30.0,44.08,0.591,14.61,22.15,35.22,2,Low_Oil_Level
230.74,11.39,5.546,57.54,77.69,29.85,82.87,5.414,27.73,20.15,63.15,1,Overheating
230.0,11.66,3.175,54.29,65.87,34.05,57.08,2.847,15.87,11.59,37.01,2,Low_Oil_Level
250.0,14.49,3.022,43.65,72.27,33.39,84.82,3.241,15.11,28.63,43.8,4,Voltage_Fault
182.62,9.1,2.865,38.14,76.33,32.62,88.58,4.448,14.33,38.19,26.09,4,Voltage_Fault
231.98,11.54,4.744,51.12,75.57,29.19,85.92,4.621,23.72,24.45,54.76,1,Overheating
226.36,10.57,9.774,57.12,70.52,33.96,84.04,10.47,48.87,13.4,103.35,3,Overcurrent_Short_Circuit
229.07,12.35,3.131,42.61,56.79,32.05,88.08,3.349,15.66,14.18,38.68,0,Normal
201.11,9.61,3.027,40.86,68.99,32.65,82.97,8.443,15.14,28.13,29.08,4,Voltage_Fault
249.24,13.26,3.149,42.47,68.41,31.49,86.43,1.959,15.75,25.94,41.75,4,Voltage_Fault
193.48,8.75,3.021,44.49,64.43,34.5,87.44,13.341,15.11,19.93,26.43,4,Voltage_Fault
224.98,11.81,4.799,56.67,94.69,31.54,82.83,0.601,24.0,38.02,56.68,1,Overheating
231.36,12.21,2.984,56.07,69.12,28.35,39.77,1.122,14.92,13.05,36.42,2,Low_Oil_Level
211.02,9.12,9.321,60.94,98.24,30.12,82.69,17.197,46.6,37.29,84.97,3,Overcurrent_Short_Circuit
228.41,12.51,2.936,55.3,71.29,34.36,52.0,4.95,14.68,15.99,36.72,2,Low_Oil_Level
228.87,12.21,3.228,50.71,66.7,32.25,33.52,2.29,16.14,15.99,39.43,2,Low_Oil_Level
215.56,9.69,10.163,51.67,90.82,36.2,88.27,13.812,50.81,39.15,98.51,3,Overcurrent_Short_Circuit
250.0,13.96,3.076,40.82,61.01,30.0,83.92,2.355,15.38,20.19,42.94,4,Voltage_Fault
208.26,7.75,11.952,63.98,75.69,30.06,86.39,28.695,59.76,11.71,92.6,3,Overcurrent_Short_Circuit
235.26,12.57,3.004,46.06,53.06,32.75,85.1,2.406,15.02,7.01,37.75,0,Normal
250.0,13.09,2.722,42.58,57.9,31.07,86.82,3.254,13.61,15.31,35.65,4,Voltage_Fault
233.57,11.85,6.706,52.76,81.4,31.22,78.75,2.735,33.53,28.64,79.49,1,Overheating
247.29,13.33,2.761,39.53,63.27,29.81,82.0,3.299,13.8,23.74,36.8,4,Voltage_Fault
231.39,11.59,4.961,66.43,78.41,32.43,80.04,3.993,24.81,11.98,57.5,1,Overheating
250.0,13.87,3.225,42.17,63.17,27.71,84.65,1.153,16.13,21.0,44.72,4,Voltage_Fault
229.89,12.02,3.013,42.61,48.85,33.52,85.55,0.239,15.07,6.24,36.23,0,Normal
226.23,11.67,4.268,68.42,79.08,30.7,79.14,1.098,21.34,10.66,49.82,1,Overheating
207.86,7.8,8.51,51.9,72.38,32.46,85.77,28.121,42.55,20.48,66.34,3,Overcurrent_Short_Circuit
234.4,11.98,6.954,73.59,96.78,32.46,80.44,2.036,34.77,23.19,83.32,1,Overheating
230.08,12.35,3.084,42.5,56.66,28.34,80.52,2.87,15.42,14.15,38.08,0,Normal
250.0,13.91,2.999,45.5,61.37,30.53,84.87,3.243,14.99,15.87,41.72,4,Voltage_Fault
232.33,12.17,5.496,65.48,89.13,32.45,78.32,0.409,27.48,23.65,66.89,1,Overheating
232.73,12.28,2.993,55.02,63.32,27.85,44.9,1.154,14.97,8.3,36.77,2,Low_Oil_Level
